femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,hash,lastRefresh,id
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,69,99069,Lake (County),77029,e77ace3a9fd52ff63a7a33e42064e7d0,2019-07-26T18:49:36.219Z,5d1bceb3d5b39c032f261502
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,21,99021,Collier (County),77029,6cec5b602a38f0162c8273b8c5a94677,2019-07-26T18:49:36.225Z,5d1bceb3d5b39c032f26150c
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,11,99011,Broward (County),77029,82a505efd7efcaa6c2e4e7ca0843cde5,2019-07-26T18:49:36.222Z,5d1bceb3d5b39c032f2614fb
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,109,99109,St. Johns (County),77029,8b07a602a2b1ed9e5415a4ce894a161c,2019-07-26T18:49:36.284Z,5d1bceb3d5b39c032f261548
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,43,99043,Glades (County),77029,d42c59ea05aebf369b557a01bb98bbf4,2019-07-26T18:49:36.221Z,5d1bceb3d5b39c032f26154e
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,111,99111,St. Lucie (County),77029,a6e7fa410357677ef777de90abbbe43f,2019-07-26T18:49:36.219Z,5d1bceb3d5b39c032f26154f
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,83,99083,Marion (County),77029,15e1af667b45e9011b700796b212809b,2019-07-26T18:49:36.218Z,5d1bceb3d5b39c032f261593
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,99,99099,Palm Beach (County),77029,c4b3617ff05da94de0d58f4e88a8dbe9,2019-07-26T18:49:36.288Z,5d1bceb3d5b39c032f261552
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,103,99103,Pinellas (County),77029,e6a313897f255ea18865117f49e229d4,2019-07-26T18:49:36.288Z,5d1bceb3d5b39c032f26155a
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,49,99049,Hardee (County),77029,9a8f7f69fe7ca4bf65afc2afcf91d73f,2019-07-26T18:49:36.220Z,5d1bceb3d5b39c032f26155f
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,117,99117,Seminole (County),77029,e43656e689718580783a45ac60bf9198,2019-07-26T18:49:36.220Z,5d1bceb3d5b39c032f26155c
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,61,99061,Indian River (County),77029,6cbf955919a26e55b73d9476f97de3a5,2019-07-26T18:49:36.219Z,5d1bceb3d5b39c032f26156b
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,85,99085,Martin (County),77029,92c94d5651e99feaee6cd08e0dfb0e63,2019-07-26T18:49:36.218Z,5d1bceb3d5b39c032f261558
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,119,99119,Sumter (County),77029,3a9f0d7eb93282c334a8a3794ac0e545,2019-07-26T18:49:36.221Z,5d1bceb3d5b39c032f261560
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,107,99107,Putnam (County),77029,7c4cb3d4064906cfcefd2b9e0d12b075,2019-07-26T18:49:36.220Z,5d1bceb3d5b39c032f261561
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,86,99025,Dade (County),77029,ab51fe3b70aca1adcc3fd44cf18d9bf0,2019-07-26T18:49:36.218Z,5d1bceb3d5b39c032f26158f
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,95,99095,Orange (County),77029,1007a360b2d3fbd31c5c3b1fc80132a2,2019-07-26T18:49:36.218Z,5d1bceb3d5b39c032f261565
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,27,99027,DeSoto (County),77029,225128add144a2c1700fcb090abe0174,2019-07-26T18:49:36.222Z,5d1bceb3d5b39c032f261567
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,17,99017,Citrus (County),77029,52f0dd56337840e9660f78eeef7ff8da,2019-07-26T18:49:36.223Z,5d1bceb3d5b39c032f261554
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,55,99055,Highlands (County),77029,9053c5ed295e6bf2c5ca93477c9b475e,2019-07-26T18:49:36.227Z,5d1bceb3d5b39c032f26156d
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,87,99087,Monroe (County),77029,f30e3bdb4726a1de27644f4a56d09fd3,2019-07-26T18:49:36.218Z,5d1bceb3d5b39c032f261562
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,93,99093,Okeechobee (County),77029,fd5d561df429f29af165c13cbb11d5d8,2019-07-26T18:49:36.217Z,5d1bceb3d5b39c032f26156e
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,57,99057,Hillsborough (County),77029,50a6cc8bdb477e771cdc8c40aad6c8c9,2019-07-26T18:49:36.222Z,5d1bceb3d5b39c032f261563
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,127,99127,Volusia (County),77029,beea321c776c9e39eb026c740b30caa9,2019-07-26T18:49:36.285Z,5d1bceb3d5b39c032f261559
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,35,99035,Flagler (County),77029,1ed4f294fdb01c3cb823dd9606c55117,2019-07-26T18:49:36.227Z,5d1bceb3d5b39c032f26157c
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,15,99015,Charlotte (County),77029,c6f8a930acbb476f60534e62753c93cc,2019-07-26T18:49:36.219Z,5d1bceb3d5b39c032f261582
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,81,99081,Manatee (County),77029,a4d69dd3b7dc656ff11ba2851d90df3a,2019-07-26T18:49:36.219Z,5d1bceb3d5b39c032f261588
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,71,99071,Lee (County),77029,b185f2089fda2b6ec79b5e6489b89518,2019-07-26T18:49:36.218Z,5d1bceb3d5b39c032f261571
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,9,99009,Brevard (County),77029,17ed6a6ba28a0ce34a0684f0b8643e69,2019-07-26T18:49:36.222Z,5d1bceb3d5b39c032f261589
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,51,99051,Hendry (County),77029,aa9ec46d7437c87d11353bade105a572,2019-07-26T18:49:36.224Z,5d1bceb3d5b39c032f26158b
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,105,99105,Polk (County),77029,374078b62287ac3b11daf1accac0bfca,2019-07-26T18:49:36.219Z,5d1bceb3d5b39c032f2615cc
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,115,99115,Sarasota (County),77029,c492d9d051f1a772eeaf88ee563969eb,2019-07-26T18:49:36.289Z,5d1bceb3d5b39c032f2615db
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,97,99097,Osceola (County),77029,6d90b10963d8190f5f587fdcab46455c,2019-07-26T18:49:36.289Z,5d1bceb3d5b39c032f2615de
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,101,99101,Pasco (County),77029,0261566a472bfca49fe439dce26d2b4b,2019-07-26T18:49:36.289Z,5d1bceb3d5b39c032f2615e1
DR-526-FL,526,FL,DR,1977-01-31T05:00:00.000Z,1977,Freezing,SEVERE WINTER WEATHER,0,1,0,0,1977-01-31T05:00:00.000Z,1977-01-31T05:00:00.000Z,,12,53,99053,Hernando (County),77029,7dc5c349a8b8d9b5b417dc937146ae61,2019-07-26T18:49:36.218Z,5d1bceb3d5b39c032f261597
DR-600-FL,600,FL,DR,1979-09-13T04:00:00.000Z,1979,Hurricane,HURRICANE FREDERIC,0,1,1,0,1979-09-13T04:00:00.000Z,1979-09-13T04:00:00.000Z,,12,5,99005,Bay (County),79076,5443562cb9726a98d8f03e3fd29bb93d,2019-07-26T18:49:36.859Z,5d1bceb3d5b39c032f2618a0
DR-732-FL,732,FL,DR,1985-03-18T05:00:00.000Z,1985,Freezing,SEVERE FREEZE,0,1,0,0,1985-03-18T05:00:00.000Z,1985-03-18T05:00:00.000Z,,12,49,99049,Hardee (County),85014,04badd73c939958e648520586e3fbd1a,2019-07-26T18:49:37.581Z,5d1bceb4d5b39c032f261c01
DR-586-FL,586,FL,DR,1979-05-15T04:00:00.000Z,1979,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",0,1,0,0,1979-05-15T04:00:00.000Z,1979-05-15T04:00:00.000Z,,12,105,99105,Polk (County),79049,818b0bcedec6367836cf455f8449a808,2019-07-26T18:49:36.752Z,5d1bceb3d5b39c032f26180a
DR-586-FL,586,FL,DR,1979-05-15T04:00:00.000Z,1979,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",0,1,0,0,1979-05-15T04:00:00.000Z,1979-05-15T04:00:00.000Z,,12,103,99103,Pinellas (County),79049,131fd39f3db3493d228bb0fd5c8a68e4,2019-07-26T18:49:36.749Z,5d1bceb3d5b39c032f261804
DR-607-FL,607,FL,DR,1979-09-29T04:00:00.000Z,1979,Flood,SEVERE STORMS & FLOODING,0,1,0,0,1979-09-29T04:00:00.000Z,1979-09-29T04:00:00.000Z,,12,53,99053,Hernando (County),79084,1352db9db00a20bcaa16b711fd486885,2019-07-26T18:49:36.862Z,5d1bceb3d5b39c032f261893
DR-600-FL,600,FL,DR,1979-09-13T04:00:00.000Z,1979,Hurricane,HURRICANE FREDERIC,0,1,1,0,1979-09-13T04:00:00.000Z,1979-09-13T04:00:00.000Z,,12,131,99131,Walton (County),79076,3ef0c8db6ea16a479cd3b385f54818a0,2019-07-26T18:49:36.857Z,5d1bceb3d5b39c032f2618a5
DR-586-FL,586,FL,DR,1979-05-15T04:00:00.000Z,1979,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",0,1,0,0,1979-05-15T04:00:00.000Z,1979-05-15T04:00:00.000Z,,12,57,99057,Hillsborough (County),79049,3b8adf24ba9de2e692f84696af318bd7,2019-07-26T18:49:36.746Z,5d1bceb3d5b39c032f261808
DR-607-FL,607,FL,DR,1979-09-29T04:00:00.000Z,1979,Flood,SEVERE STORMS & FLOODING,0,1,0,0,1979-09-29T04:00:00.000Z,1979-09-29T04:00:00.000Z,,12,57,99057,Hillsborough (County),79084,f646e2e28b03b61d47bbb1abe7dde92e,2019-07-26T18:49:36.856Z,5d1bceb3d5b39c032f2618b5
DR-664-FL,664,FL,DR,1982-07-07T04:00:00.000Z,1982,Flood,SEVERE STORMS AND FLOODING,0,0,1,0,1982-07-07T04:00:00.000Z,1982-07-07T04:00:00.000Z,,12,27,99027,DeSoto (County),82033,b79547f8e68e75e997fa7b9c13a76d7c,2019-07-26T18:49:37.101Z,5d1bceb3d5b39c032f2619bd
DR-586-FL,586,FL,DR,1979-05-15T04:00:00.000Z,1979,Severe Storm(s),"SEVERE STORMS, TORNADOES & FLOODING",0,1,0,0,1979-05-15T04:00:00.000Z,1979-05-15T04:00:00.000Z,,12,127,99127,Volusia (County),79049,154095b089edaf242d5983c4c4aca451,2019-07-26T18:49:36.746Z,5d1bceb3d5b39c032f261809
DR-600-FL,600,FL,DR,1979-09-13T04:00:00.000Z,1979,Hurricane,HURRICANE FREDERIC,0,1,1,0,1979-09-13T04:00:00.000Z,1979-09-13T04:00:00.000Z,,12,113,99113,Santa Rosa (County),79076,49d0793b51fc39bef090bf851dbb3ca2,2019-07-26T18:49:36.857Z,5d1bceb3d5b39c032f2618b7
DR-600-FL,600,FL,DR,1979-09-13T04:00:00.000Z,1979,Hurricane,HURRICANE FREDERIC,0,1,1,0,1979-09-13T04:00:00.000Z,1979-09-13T04:00:00.000Z,,12,91,99091,Okaloosa (County),79076,582fe83703e8db236b11f4092a86fdc2,2019-07-26T18:49:36.865Z,5d1bceb3d5b39c032f2618a3
DR-732-FL,732,FL,DR,1985-03-18T05:00:00.000Z,1985,Freezing,SEVERE FREEZE,0,1,0,0,1985-03-18T05:00:00.000Z,1985-03-18T05:00:00.000Z,,12,61,99061,Indian River (County),85014,35d552a8706511c2180456ed79c58b10,2019-07-26T18:49:37.580Z,5d1bceb4d5b39c032f261c04
DR-664-FL,664,FL,DR,1982-07-07T04:00:00.000Z,1982,Flood,SEVERE STORMS AND FLOODING,0,0,1,0,1982-07-07T04:00:00.000Z,1982-07-07T04:00:00.000Z,,12,115,99115,Sarasota (County),82033,329f09711ebc8be9434de51d28954d1e,2019-07-26T18:49:37.094Z,5d1bceb3d5b39c032f2619cf
DR-732-FL,732,FL,DR,1985-03-18T05:00:00.000Z,1985,Freezing,SEVERE FREEZE,0,1,0,0,1985-03-18T05:00:00.000Z,1985-03-18T05:00:00.000Z,,12,21,99021,Collier (County),85014,c14bf40cf74ff65aba385a598156c1c5,2019-07-26T18:49:37.582Z,5d1bceb4d5b39c032f261bfe
DR-756-FL,756,FL,DR,1985-12-03T05:00:00.000Z,1986,Hurricane,HURRICANE KATE,0,1,1,0,1985-11-21T05:00:00.000Z,1985-11-22T05:00:00.000Z,,12,77,99077,Liberty (County),85075,eec2912f292cc532b494a226aa0ad5bd,2019-07-26T18:49:37.817Z,5d1bceb4d5b39c032f261cea
DR-607-FL,607,FL,DR,1979-09-29T04:00:00.000Z,1979,Flood,SEVERE STORMS & FLOODING,0,1,0,0,1979-09-29T04:00:00.000Z,1979-09-29T04:00:00.000Z,,12,101,99101,Pasco (County),79084,392a39d872515a171d32ceeba1916e05,2019-07-26T18:49:36.856Z,5d1bceb3d5b39c032f26189b
DR-664-FL,664,FL,DR,1982-07-07T04:00:00.000Z,1982,Flood,SEVERE STORMS AND FLOODING,0,0,1,0,1982-07-07T04:00:00.000Z,1982-07-07T04:00:00.000Z,,12,81,99081,Manatee (County),82033,9878d7e34011a297da8a1409fa832346,2019-07-26T18:49:37.100Z,5d1bceb3d5b39c032f2619d1
DR-600-FL,600,FL,DR,1979-09-13T04:00:00.000Z,1979,Hurricane,HURRICANE FREDERIC,0,1,1,0,1979-09-13T04:00:00.000Z,1979-09-13T04:00:00.000Z,,12,33,99033,Escambia (County),79076,d929959195cdfc9b773fc975f0f5639e,2019-07-26T18:49:36.858Z,5d1bceb3d5b39c032f2618a2
DR-698-FL,698,FL,DR,1984-03-29T05:00:00.000Z,1984,Freezing,FREEZING TEMPERATURES,0,1,0,0,1983-12-24T05:00:00.000Z,1983-12-26T05:00:00.000Z,,12,101,99101,Pasco (County),84017,4278be3ebf252b518807f5fcf5018be2,2019-07-26T18:49:37.346Z,5d1bceb4d5b39c032f261b2f
DR-743-FL,743,FL,DR,1985-09-12T04:00:00.000Z,1985,Hurricane,HURRICANE ELENA,0,1,1,0,1985-08-29T04:00:00.000Z,1985-09-02T04:00:00.000Z,,12,29,99029,Dixie (County),85053,29791d7a8dc2dcb49417558d1589fde6,2019-07-26T18:49:37.646Z,5d1bceb4d5b39c032f261c5b
DR-698-FL,698,FL,DR,1984-03-29T05:00:00.000Z,1984,Freezing,FREEZING TEMPERATURES,0,1,0,0,1983-12-24T05:00:00.000Z,1983-12-26T05:00:00.000Z,,12,95,99095,Orange (County),84017,c8b2b488729e30c163926ebcc5f7cd05,2019-07-26T18:49:37.348Z,5d1bceb4d5b39c032f261aa4
DR-664-FL,664,FL,DR,1982-07-07T04:00:00.000Z,1982,Flood,SEVERE STORMS AND FLOODING,0,1,0,0,1982-07-07T04:00:00.000Z,1982-07-07T04:00:00.000Z,,12,51,99051,Hendry (County),82033,ae401e0388e1fd2dd1c4e81da5232286,2019-07-26T18:49:37.102Z,5d1bceb3d5b39c032f2619ae
DR-743-FL,743,FL,DR,1985-09-12T04:00:00.000Z,1985,Hurricane,HURRICANE ELENA,0,1,1,0,1985-08-29T04:00:00.000Z,1985-09-02T04:00:00.000Z,,12,129,99129,Wakulla (County),85053,85e9dfc39c7fc974ca72869361785925,2019-07-26T18:49:37.639Z,5d1bceb4d5b39c032f261c1c
DR-862-FL,862,FL,DR,1990-04-03T04:00:00.000Z,1990,Flood,SEVERE STORMS & FLOODING,0,1,0,0,1990-03-16T05:00:00.000Z,1990-04-09T04:00:00.000Z,,12,91,99091,Okaloosa (County),90014,b524925179d6a0fa4dfb3368178c391c,2019-07-26T18:49:38.752Z,5d1bceb5d5b39c032f2621b9
DR-756-FL,756,FL,DR,1985-12-03T05:00:00.000Z,1986,Hurricane,HURRICANE KATE,0,1,1,0,1985-11-21T05:00:00.000Z,1985-11-22T05:00:00.000Z,,12,13,99013,Calhoun (County),85075,dfac243d38272da22b662f34c4a4dee6,2019-07-26T18:49:37.824Z,5d1bceb4d5b39c032f261cfd
DR-732-FL,732,FL,DR,1985-03-18T05:00:00.000Z,1985,Freezing,SEVERE FREEZE,0,1,0,0,1985-03-18T05:00:00.000Z,1985-03-18T05:00:00.000Z,,12,11,99011,Broward (County),85014,2a40bcbc3ef5a6720047f29b42051e30,2019-07-26T18:49:37.589Z,5d1bceb4d5b39c032f261bf9
DR-732-FL,732,FL,DR,1985-03-18T05:00:00.000Z,1985,Freezing,SEVERE FREEZE,0,1,0,0,1985-03-18T05:00:00.000Z,1985-03-18T05:00:00.000Z,,12,117,99117,Seminole (County),85014,19ea2a50419009aa2d6f4436bb578533,2019-07-26T18:49:37.588Z,5d1bceb4d5b39c032f261b8b
DR-732-FL,732,FL,DR,1985-03-18T05:00:00.000Z,1985,Freezing,SEVERE FREEZE,0,1,0,0,1985-03-18T05:00:00.000Z,1985-03-18T05:00:00.000Z,,12,9,99009,Brevard (County),85014,e4ffd6402defc10b2f7f6d57f754ec46,2019-07-26T18:49:37.589Z,5d1bceb4d5b39c032f261b96
DR-698-FL,698,FL,DR,1984-03-29T05:00:00.000Z,1984,Freezing,FREEZING TEMPERATURES,0,1,0,0,1983-12-24T05:00:00.000Z,1983-12-26T05:00:00.000Z,,12,69,99069,Lake (County),84017,8d2d9c5707b6f711c46c401482d8f206,2019-07-26T18:49:37.350Z,5d1bceb4d5b39c032f261b28
DR-732-FL,732,FL,DR,1985-03-18T05:00:00.000Z,1985,Freezing,SEVERE FREEZE,0,1,0,0,1985-03-18T05:00:00.000Z,1985-03-18T05:00:00.000Z,,12,111,99111,St. Lucie (County),85014,e6ace7e46884fdb9b35af4bd5f4783cc,2019-07-26T18:49:37.583Z,5d1bceb4d5b39c032f261b98
DR-732-FL,732,FL,DR,1985-03-18T05:00:00.000Z,1985,Freezing,SEVERE FREEZE,0,1,0,0,1985-03-18T05:00:00.000Z,1985-03-18T05:00:00.000Z,,12,101,99101,Pasco (County),85014,831177eebf9cdaf49cb8ce5370db7852,2019-07-26T18:49:37.581Z,5d1bceb4d5b39c032f261bfc
DR-743-FL,743,FL,DR,1985-09-12T04:00:00.000Z,1985,Hurricane,HURRICANE ELENA,0,1,1,0,1985-08-29T04:00:00.000Z,1985-09-02T04:00:00.000Z,,12,37,99037,Franklin (County),85053,fce04b3159370c41d83380f1c729fbed,2019-07-26T18:49:37.646Z,5d1bceb4d5b39c032f261c37
DR-732-FL,732,FL,DR,1985-03-18T05:00:00.000Z,1985,Freezing,SEVERE FREEZE,0,1,0,0,1985-03-18T05:00:00.000Z,1985-03-18T05:00:00.000Z,,12,99,99099,Palm Beach (County),85014,50c703461fb1302cc5f85399a1acd6cc,2019-07-26T18:49:37.581Z,5d1bceb4d5b39c032f261c07
DR-756-FL,756,FL,DR,1985-12-03T05:00:00.000Z,1986,Hurricane,HURRICANE KATE,0,1,1,0,1985-11-21T05:00:00.000Z,1985-11-22T05:00:00.000Z,,12,65,99065,Jefferson (County),85075,c090083c8ce535e1409e824be1720281,2019-07-26T18:49:37.821Z,5d1bceb4d5b39c032f261ced
DR-732-FL,732,FL,DR,1985-03-18T05:00:00.000Z,1985,Freezing,SEVERE FREEZE,0,1,0,0,1985-03-18T05:00:00.000Z,1985-03-18T05:00:00.000Z,,12,27,99027,DeSoto (County),85014,5b51673557abe8e1fd5577aa86725335,2019-07-26T18:49:37.581Z,5d1bceb4d5b39c032f261bff
DR-732-FL,732,FL,DR,1985-03-18T05:00:00.000Z,1985,Freezing,SEVERE FREEZE,0,1,0,0,1985-03-18T05:00:00.000Z,1985-03-18T05:00:00.000Z,,12,71,99071,Lee (County),85014,e9f70f792fedc9a76b2aa2ba8b54a2fd,2019-07-26T18:49:37.529Z,5d1bceb4d5b39c032f261c05
DR-698-FL,698,FL,DR,1984-03-29T05:00:00.000Z,1984,Freezing,FREEZING TEMPERATURES,0,1,0,0,1983-12-24T05:00:00.000Z,1983-12-26T05:00:00.000Z,,12,117,99117,Seminole (County),84017,751198d7617eba8230b06217030a623c,2019-07-26T18:49:37.411Z,5d1bceb4d5b39c032f261b01
DR-698-FL,698,FL,DR,1984-03-29T05:00:00.000Z,1984,Freezing,FREEZING TEMPERATURES,0,1,0,0,1983-12-24T05:00:00.000Z,1983-12-26T05:00:00.000Z,,12,105,99105,Polk (County),84017,5434e74a24a7436d16ce68f45d51d79b,2019-07-26T18:49:37.350Z,5d1bceb4d5b39c032f261b05
DR-732-FL,732,FL,DR,1985-03-18T05:00:00.000Z,1985,Freezing,SEVERE FREEZE,0,1,0,0,1985-03-18T05:00:00.000Z,1985-03-18T05:00:00.000Z,,12,51,99051,Hendry (County),85014,f86a3da48565f494482edf3a808a54e5,2019-07-26T18:49:37.580Z,5d1bceb4d5b39c032f261c00
DR-756-FL,756,FL,DR,1985-12-03T05:00:00.000Z,1986,Hurricane,HURRICANE KATE,0,0,1,0,1985-11-21T05:00:00.000Z,1985-11-22T05:00:00.000Z,,12,39,99039,Gadsden (County),85075,c38d28748aa9dbdce5890bfbb0efaf5a,2019-07-26T18:49:37.818Z,5d1bceb4d5b39c032f261d15
DR-732-FL,732,FL,DR,1985-03-18T05:00:00.000Z,1985,Freezing,SEVERE FREEZE,0,1,0,0,1985-03-18T05:00:00.000Z,1985-03-18T05:00:00.000Z,,12,57,99057,Hillsborough (County),85014,fda5372f1aeac5c7494a42cd6b960820,2019-07-26T18:49:37.582Z,5d1bceb4d5b39c032f261bfd
DR-732-FL,732,FL,DR,1985-03-18T05:00:00.000Z,1985,Freezing,SEVERE FREEZE,0,1,0,0,1985-03-18T05:00:00.000Z,1985-03-18T05:00:00.000Z,,12,15,99015,Charlotte (County),85014,6f88301df5a19d570fc4c415c6c81fc4,2019-07-26T18:49:37.589Z,5d1bceb4d5b39c032f261bfb
DR-851-FL,851,FL,DR,1990-01-15T05:00:00.000Z,1990,Freezing,SEVERE FREEZE,0,1,0,0,1989-12-23T05:00:00.000Z,1989-12-25T05:00:00.000Z,,12,11,99011,Broward (County),90002,216c060cc905ca18e6318e25a827567d,2019-07-26T18:49:38.639Z,5d1bceb5d5b39c032f2620d2
DR-851-FL,851,FL,DR,1990-01-15T05:00:00.000Z,1990,Freezing,SEVERE FREEZE,0,1,0,0,1989-12-23T05:00:00.000Z,1989-12-25T05:00:00.000Z,,12,61,99061,Indian River (County),90002,9671501768ba54a06d85d0ddaf38f587,2019-07-26T18:49:38.641Z,5d1bceb5d5b39c032f2620d4
